IncidentID,CreatedAt,DateKey,Hour,DistrictKey,CategoryKey,Subcategory,ChannelKey,TeamKey,Priority,Status,AssignedAt,ResolvedAt,ResponseHours,ResolutionHours,SLATargetHours,SLAMet,IsRepeat,RepeatGroupID,WasReopened,SatisfactionScore,Latitude,Longitude,DataClass
SYN-026505,2026-03-15 21:18:00,20260315,21,5,6,Streetlight outage,4,33,Medium,Resolved,2026-03-15 21:27:01,2026-03-16 14:47:44,0.42,17.5,24,True,False,25296,False,,24.472954,39.528966,Synthetic
SYN-026506,2026-03-15 21:28:00,20260315,21,1,1,Overflowing container,3,4,High,Resolved,2026-03-15 21:53:02,2026-03-16 12:58:55,1.16,15.52,17,True,False,25297,False,,24.464457,39.609545,Synthetic
SYN-026507,2026-03-15 21:35:00,20260315,21,6,6,Electrical cabinet,1,33,Low,Resolved,2026-03-15 21:42:08,2026-03-16 15:57:58,0.33,18.38,28,True,False,25298,False,3.0,24.522127,39.610074,Synthetic
SYN-026508,2026-03-15 21:36:00,20260315,21,1,1,Missed collection,1,3,Medium,Resolved,2026-03-15 21:46:13,2026-03-16 18:16:25,0.47,20.67,24,True,False,25299,False,,24.469359,39.613486,Synthetic
SYN-026509,2026-03-15 21:45:00,20260315,21,11,6,Safety hazard,3,34,Low,Resolved,2026-03-15 21:59:37,2026-03-16 23:20:15,0.68,25.59,28,True,False,25300,False,4.0,24.513084,39.571178,Synthetic
SYN-026510,2026-03-15 21:46:00,20260315,21,10,3,Damaged landscaping,2,16,Medium,Resolved,2026-03-15 22:02:43,2026-03-16 20:26:47,0.77,22.68,48,True,True,23675,False,4.0,24.482349,39.590022,Synthetic
SYN-026511,2026-03-15 21:48:00,20260315,21,5,1,Street cleanliness,4,4,Low,Resolved,2026-03-15 22:11:55,2026-03-17 01:33:33,1.11,27.76,28,True,False,25301,False,,24.454085,39.545159,Synthetic
SYN-026512,2026-03-15 21:54:00,20260315,21,8,2,Damaged pavement,3,10,Low,Resolved,2026-03-15 22:00:19,2026-03-18 08:49:32,0.29,58.93,85,True,False,25302,False,4.0,24.482729,39.658704,Synthetic
SYN-026513,2026-03-15 21:56:00,20260315,21,10,2,Road obstruction,1,10,High,Resolved,2026-03-15 22:19:13,2026-03-17 03:12:01,1.08,29.27,52,True,False,25303,False,5.0,24.485387,39.583937,Synthetic
SYN-026514,2026-03-15 22:04:00,20260315,22,3,6,Streetlight outage,3,34,Medium,Resolved,2026-03-15 22:17:53,2026-03-16 17:39:44,0.64,19.6,24,True,False,25304,False,4.0,24.436701,39.650117,Synthetic
SYN-026515,2026-03-15 22:17:00,20260315,22,6,1,Street cleanliness,6,3,Medium,Resolved,2026-03-15 22:56:44,2026-03-16 17:39:36,1.84,19.38,24,True,False,25305,False,,24.508474,39.640326,Synthetic
SYN-026516,2026-03-15 22:18:00,20260315,22,1,4,Signage issue,1,21,Medium,Resolved,2026-03-15 22:46:38,2026-03-16 17:57:19,1.33,19.66,24,True,False,25306,False,5.0,24.470757,39.611755,Synthetic
SYN-026517,2026-03-15 22:24:00,20260315,22,1,3,Park cleanliness,5,15,Low,Resolved,2026-03-15 22:37:04,2026-03-18 05:15:35,0.61,54.86,57,True,True,24920,False,,24.464824,39.610536,Synthetic
SYN-026518,2026-03-15 22:33:00,20260315,22,1,3,Tree maintenance,1,15,High,Resolved,2026-03-15 23:11:47,2026-03-17 06:47:54,1.8,32.25,35,True,False,25307,False,5.0,24.465736,39.606455,Synthetic
SYN-026519,2026-03-15 22:34:00,20260315,22,7,6,Streetlight outage,6,33,Low,Resolved,2026-03-15 22:39:23,2026-03-16 20:32:47,0.25,21.98,28,True,False,25308,False,4.0,24.483118,39.64835,Synthetic
SYN-026520,2026-03-15 22:57:00,20260315,22,4,3,Damaged landscaping,5,15,Low,Resolved,2026-03-15 23:20:47,2026-03-17 11:04:23,1.1,36.12,57,True,False,25309,False,4.0,24.423386,39.547385,Synthetic
SYN-026521,2026-03-15 23:01:00,20260315,23,1,6,Streetlight outage,1,35,High,Resolved,2026-03-15 23:43:42,2026-03-16 13:34:12,1.98,14.55,17,True,False,25310,False,4.0,24.470523,39.606094,Synthetic
SYN-026522,2026-03-15 23:17:00,20260315,23,9,3,Tree maintenance,3,17,Medium,Resolved,2026-03-15 23:23:38,2026-03-17 06:41:44,0.31,31.41,48,True,False,25311,False,4.0,24.420017,39.644154,Synthetic
SYN-026523,2026-03-15 23:18:00,20260315,23,8,1,Waste accumulation,1,6,Medium,Resolved,2026-03-15 23:34:01,2026-03-16 14:01:05,0.74,14.72,24,True,False,25312,False,,24.48187,39.664516,Synthetic
SYN-026524,2026-03-15 23:18:00,20260315,23,4,4,Unauthorized occupation,1,23,Medium,Resolved,2026-03-15 23:40:49,2026-03-16 13:36:02,1.06,14.3,24,True,False,25313,False,,24.400715,39.529549,Synthetic
SYN-026525,2026-03-15 23:32:00,20260315,23,9,4,Sidewalk obstruction,1,24,Medium,Resolved,2026-03-15 23:47:06,2026-03-16 21:57:27,0.7,22.42,24,True,False,25314,False,4.0,24.44882,39.66257,Synthetic
SYN-026526,2026-03-15 23:33:00,20260315,23,8,1,Waste accumulation,3,5,Low,Resolved,2026-03-15 23:49:50,2026-03-17 07:50:27,0.78,32.29,28,False,False,25315,False,3.0,24.480121,39.659125,Synthetic
SYN-026527,2026-03-15 23:36:00,20260315,23,10,4,Signage issue,6,23,High,Resolved,2026-03-15 23:56:30,2026-03-16 15:16:10,0.95,15.67,17,True,False,25316,False,5.0,24.479574,39.580438,Synthetic
SYN-026528,2026-03-15 23:44:00,20260315,23,3,1,Missed collection,7,5,Medium,Resolved,2026-03-16 00:05:32,2026-03-16 12:51:55,1.0,13.13,24,True,False,25317,False,5.0,24.43934,39.626442,Synthetic
SYN-026529,2026-03-15 23:58:00,20260315,23,2,3,Damaged landscaping,1,18,Low,Resolved,2026-03-16 00:13:13,2026-03-17 12:00:37,0.71,36.04,57,True,False,25318,False,,24.431594,39.620709,Synthetic
SYN-026530,2026-03-16 00:06:00,20260316,0,5,5,Accessibility issue,6,30,Medium,Resolved,2026-03-16 00:11:39,2026-03-18 18:23:30,0.26,66.29,72,True,False,25319,True,5.0,24.460849,39.545133,Synthetic
SYN-026531,2026-03-16 00:31:00,20260316,0,9,1,Overflowing container,2,6,Low,Resolved,2026-03-16 00:50:19,2026-03-16 17:26:24,0.9,16.92,28,True,False,25320,False,4.0,24.457906,39.65217,Synthetic
SYN-026532,2026-03-16 00:41:00,20260316,0,10,4,Signage issue,5,23,Medium,Resolved,2026-03-16 01:05:09,2026-03-16 18:58:46,1.12,18.3,24,True,False,25321,False,3.0,24.470917,39.594902,Synthetic
SYN-026533,2026-03-16 00:58:00,20260316,0,4,7,Abandoned equipment,7,41,Medium,Resolved,2026-03-16 01:10:09,2026-03-18 16:41:27,0.56,63.72,96,True,False,25322,False,4.0,24.427314,39.544494,Synthetic
SYN-026534,2026-03-16 01:01:00,20260316,1,5,3,Park cleanliness,1,18,Low,Resolved,2026-03-16 01:07:06,2026-03-18 02:28:48,0.28,49.46,57,True,False,25323,False,4.0,24.460157,39.532504,Synthetic
SYN-026535,2026-03-16 01:21:00,20260316,1,4,4,Unauthorized occupation,6,24,Medium,Resolved,2026-03-16 01:42:32,2026-03-16 16:39:58,1.0,15.32,24,True,False,25324,False,3.0,24.41647,39.537324,Synthetic
SYN-026536,2026-03-16 02:24:00,20260316,2,6,1,Overflowing container,1,5,Medium,Resolved,2026-03-16 03:29:09,2026-03-17 13:50:30,3.02,35.44,24,False,False,25325,False,3.0,24.497671,39.596391,Synthetic
SYN-026537,2026-03-16 02:25:00,20260316,2,9,6,Streetlight outage,1,35,Medium,Resolved,2026-03-16 02:43:33,2026-03-16 21:52:54,0.86,19.47,24,True,False,25326,False,,24.444006,39.64444,Synthetic
SYN-026538,2026-03-16 02:30:00,20260316,2,2,1,Street cleanliness,4,6,High,Resolved,2026-03-16 02:46:37,2026-03-17 00:26:23,0.77,21.94,17,False,False,25327,False,4.0,24.475434,39.620571,Synthetic
SYN-026539,2026-03-16 02:49:00,20260316,2,6,5,Public amenity issue,3,29,Medium,Resolved,2026-03-16 03:26:52,2026-03-19 06:09:36,1.75,75.34,72,False,False,25328,False,,24.516436,39.61428,Synthetic
SYN-026540,2026-03-16 02:56:00,20260316,2,2,5,Public amenity issue,7,29,Medium,Resolved,2026-03-16 03:16:54,2026-03-19 07:47:53,0.97,76.86,72,False,False,25329,False,,24.441111,39.618552,Synthetic
SYN-026541,2026-03-16 03:31:00,20260316,3,9,2,Road obstruction,7,11,Medium,Resolved,2026-03-16 03:48:54,2026-03-18 07:20:45,0.83,51.83,72,True,False,25330,False,,24.442902,39.633548,Synthetic
SYN-026542,2026-03-16 03:46:00,20260316,3,9,4,Sidewalk obstruction,1,24,Low,Resolved,2026-03-16 04:07:14,2026-03-16 19:43:12,0.98,15.95,28,True,False,25331,False,,24.443136,39.668242,Synthetic
SYN-026543,2026-03-16 04:07:00,20260316,4,1,8,Location violation,1,47,Medium,Resolved,2026-03-16 04:22:12,2026-03-16 12:44:25,0.7,8.62,12,True,False,25332,False,,24.463137,39.610821,Synthetic
SYN-026544,2026-03-16 04:16:00,20260316,4,11,3,Irrigation leak,1,17,Low,Resolved,2026-03-16 04:24:34,2026-03-17 05:10:50,0.4,24.91,57,True,True,1386,False,,24.486454,39.563233,Synthetic
SYN-026545,2026-03-16 04:33:00,20260316,4,1,5,Facility damage,5,30,Low,Resolved,2026-03-16 04:43:08,2026-03-19 04:29:31,0.47,71.94,85,True,False,25333,False,3.0,24.469119,39.609447,Synthetic
SYN-026546,2026-03-16 04:54:00,20260316,4,2,3,Tree maintenance,2,17,Medium,Resolved,2026-03-16 05:09:55,2026-03-17 19:32:15,0.74,38.64,48,True,False,25334,False,,24.450491,39.606693,Synthetic
SYN-026547,2026-03-16 05:09:00,20260316,5,8,4,Unauthorized occupation,6,23,Critical,Resolved,2026-03-16 05:36:21,2026-03-16 17:17:26,1.27,12.14,13,True,False,25335,False,4.0,24.489427,39.660969,Synthetic
SYN-026548,2026-03-16 05:46:00,20260316,5,4,1,Overflowing container,3,5,Medium,Resolved,2026-03-16 06:06:39,2026-03-16 20:45:30,0.96,14.99,24,True,False,25336,False,5.0,24.423451,39.539685,Synthetic
SYN-026549,2026-03-16 05:52:00,20260316,5,10,8,Hygiene concern,1,48,Low,Resolved,2026-03-16 06:03:52,2026-03-16 19:31:00,0.55,13.65,14,True,False,25337,False,,24.46231,39.580179,Synthetic
SYN-026550,2026-03-16 06:04:00,20260316,6,3,1,Missed collection,3,5,Medium,Resolved,2026-03-16 06:22:28,2026-03-16 21:04:29,0.86,15.01,24,True,True,23006,False,,24.448654,39.65222,Synthetic
SYN-026551,2026-03-16 06:51:00,20260316,6,11,1,Overflowing container,2,6,Medium,Resolved,2026-03-16 07:41:19,2026-03-16 23:19:56,2.33,16.48,24,True,False,25338,False,5.0,24.495193,39.584953,Synthetic
SYN-026552,2026-03-16 07:00:00,20260316,7,2,7,Fence issue,7,38,Medium,Resolved,2026-03-16 07:11:05,2026-03-18 00:51:11,0.51,41.85,96,True,False,25339,False,,24.43292,39.626704,Synthetic
SYN-026553,2026-03-16 07:12:00,20260316,7,10,4,Unauthorized occupation,4,19,Medium,Resolved,2026-03-16 07:28:27,2026-03-17 05:38:36,0.76,22.44,24,True,False,25340,False,,24.490624,39.576182,Synthetic
SYN-026554,2026-03-16 07:13:00,20260316,7,5,5,Unsafe structure,1,25,Low,Resolved,2026-03-16 07:19:59,2026-03-18 13:48:50,0.32,54.6,85,True,False,25341,True,4.0,24.446313,39.520993,Synthetic
SYN-026555,2026-03-16 07:17:00,20260316,7,11,7,Fence issue,4,38,Low,Resolved,2026-03-16 07:32:04,2026-03-18 07:52:20,0.7,48.59,113,True,False,25342,False,5.0,24.497233,39.586185,Synthetic
SYN-026556,2026-03-16 07:25:00,20260316,7,1,4,Signage issue,5,19,High,Resolved,2026-03-16 07:43:03,2026-03-16 22:42:14,0.84,15.29,17,True,False,25343,False,,24.469184,39.61473,Synthetic
SYN-026557,2026-03-16 07:38:00,20260316,7,7,1,Missed collection,4,1,Medium,Resolved,2026-03-16 08:02:56,2026-03-16 23:32:00,1.15,15.9,24,True,False,25344,False,,24.497701,39.656821,Synthetic
SYN-026558,2026-03-16 07:44:00,20260316,7,3,1,Missed collection,7,1,Medium,Resolved,2026-03-16 07:52:07,2026-03-17 03:50:00,0.38,20.1,24,True,False,25345,False,5.0,24.480085,39.638666,Synthetic
SYN-026559,2026-03-16 07:46:00,20260316,7,11,4,Outdoor display,7,20,Low,Resolved,2026-03-16 08:08:00,2026-03-17 03:28:06,1.02,19.7,28,True,False,25346,False,4.0,24.504819,39.567771,Synthetic
SYN-026560,2026-03-16 08:41:00,20260316,8,8,8,Unlicensed vendor,4,44,High,Resolved,2026-03-16 08:50:48,2026-03-16 19:50:14,0.45,11.15,9,False,False,25347,False,4.0,24.486206,39.666155,Synthetic
SYN-026561,2026-03-16 08:42:00,20260316,8,10,1,Overflowing container,7,2,Medium,Resolved,2026-03-16 08:57:57,2026-03-17 01:44:37,0.74,17.04,24,True,False,25348,False,,24.504766,39.591982,Synthetic
SYN-026562,2026-03-16 08:44:00,20260316,8,1,2,Pothole,1,7,Low,Resolved,2026-03-16 09:03:16,2026-03-20 08:36:10,0.89,95.87,85,False,False,25349,False,,24.471402,39.611313,Synthetic
SYN-026563,2026-03-16 08:47:00,20260316,8,5,1,Overflowing container,2,1,Low,Resolved,2026-03-16 09:00:58,2026-03-17 17:43:03,0.65,32.93,28,False,False,25350,False,3.0,24.472151,39.536909,Synthetic
SYN-026564,2026-03-16 08:53:00,20260316,8,2,3,Tree maintenance,1,13,Low,Resolved,2026-03-16 09:15:44,2026-03-18 12:47:41,1.05,51.91,57,True,False,25351,False,5.0,24.440188,39.600079,Synthetic
SYN-026565,2026-03-16 09:03:00,20260316,9,3,1,Overflowing container,1,1,Medium,Resolved,2026-03-16 09:16:34,2026-03-16 21:27:10,0.63,12.4,24,True,False,25352,False,5.0,24.452207,39.652627,Synthetic
SYN-026566,2026-03-16 09:23:00,20260316,9,8,1,Missed collection,1,2,Medium,Resolved,2026-03-16 10:06:10,2026-03-17 00:04:56,2.0,14.7,24,True,False,25353,False,4.0,24.48204,39.654188,Synthetic
SYN-026567,2026-03-16 09:30:00,20260316,9,4,8,Location violation,1,43,Low,Resolved,2026-03-16 09:45:48,2026-03-17 01:04:57,0.73,15.58,14,False,True,21512,False,,24.426347,39.542569,Synthetic
SYN-026568,2026-03-16 09:30:00,20260316,9,11,1,Missed collection,1,1,Medium,Resolved,2026-03-16 09:38:11,2026-03-16 23:37:09,0.38,14.12,24,True,False,25354,False,3.0,24.521439,39.578617,Synthetic
SYN-026569,2026-03-16 09:32:00,20260316,9,1,7,Vacant land waste,1,37,Low,Resolved,2026-03-16 09:59:29,2026-03-20 20:55:58,1.27,107.4,113,True,False,25355,False,4.0,24.472688,39.607798,Synthetic
SYN-026570,2026-03-16 09:40:00,20260316,9,1,3,Tree maintenance,7,13,Medium,Resolved,2026-03-16 09:57:57,2026-03-17 14:21:15,0.83,28.69,48,True,False,25356,False,4.0,24.466209,39.607013,Synthetic
SYN-026571,2026-03-16 09:41:00,20260316,9,5,4,Outdoor display,1,19,Medium,Resolved,2026-03-16 09:59:26,2026-03-17 06:01:50,0.85,20.35,24,True,False,25357,False,,24.443239,39.55639,Synthetic
SYN-026572,2026-03-16 09:47:00,20260316,9,10,5,Accessibility issue,2,26,Medium,Resolved,2026-03-16 10:08:36,2026-03-18 16:18:29,1.0,54.52,72,True,False,25358,True,5.0,24.488483,39.5776,Synthetic
SYN-026573,2026-03-16 09:49:00,20260316,9,1,2,Road obstruction,1,7,Low,Resolved,2026-03-16 10:02:48,2026-03-21 02:04:00,0.64,112.25,85,False,True,24954,False,4.0,24.4714,39.6216,Synthetic
SYN-026574,2026-03-16 09:49:00,20260316,9,11,4,Signage issue,7,20,High,Resolved,2026-03-16 10:13:30,2026-03-17 05:46:47,1.13,19.96,17,False,False,25359,False,,24.493501,39.583342,Synthetic
SYN-026575,2026-03-16 10:09:00,20260316,10,2,1,Street cleanliness,1,2,Medium,Resolved,2026-03-16 10:34:47,2026-03-17 16:01:04,1.19,29.87,24,False,False,25360,False,4.0,24.443065,39.627866,Synthetic
SYN-026576,2026-03-16 10:14:00,20260316,10,4,2,Drainage issue,1,7,Medium,Resolved,2026-03-16 10:22:29,2026-03-22 05:17:01,0.39,139.05,72,False,False,25361,True,3.0,24.445148,39.560606,Synthetic
SYN-026577,2026-03-16 10:26:00,20260316,10,2,1,Overflowing container,6,2,Medium,Resolved,2026-03-16 10:34:03,2026-03-17 02:54:48,0.37,16.48,24,True,False,25362,False,4.0,24.415704,39.606811,Synthetic
SYN-026578,2026-03-16 10:47:00,20260316,10,9,4,Sidewalk obstruction,1,19,Medium,Resolved,2026-03-16 11:03:07,2026-03-17 16:07:11,0.75,29.34,24,False,False,25363,False,5.0,24.428723,39.623096,Synthetic
SYN-026579,2026-03-16 10:59:00,20260316,10,10,2,Pothole,4,7,High,Resolved,2026-03-16 11:06:37,2026-03-17 21:26:39,0.35,34.46,52,True,False,25364,False,5.0,24.485233,39.573969,Synthetic
SYN-026580,2026-03-16 11:01:00,20260316,11,3,5,Unsafe structure,1,26,Medium,Resolved,2026-03-16 11:12:26,2026-03-17 23:19:54,0.53,36.32,72,True,False,25365,False,,24.446139,39.654324,Synthetic
SYN-026581,2026-03-16 11:12:00,20260316,11,6,6,Streetlight outage,1,32,Low,Resolved,2026-03-16 11:22:11,2026-03-17 14:52:06,0.47,27.67,28,True,False,25366,False,2.0,24.497172,39.600117,Synthetic
SYN-026582,2026-03-16 11:15:00,20260316,11,7,1,Street cleanliness,2,1,Medium,Resolved,2026-03-16 11:23:15,2026-03-17 03:10:23,0.38,15.92,24,True,False,25367,False,,24.488019,39.646274,Synthetic
SYN-026583,2026-03-16 11:45:00,20260316,11,8,1,Missed collection,6,2,Low,Resolved,2026-03-16 12:07:04,2026-03-17 06:15:12,1.02,18.5,28,True,True,23284,False,5.0,24.483737,39.658708,Synthetic
SYN-026584,2026-03-16 11:49:00,20260316,11,7,4,Sidewalk obstruction,4,19,Critical,Resolved,2026-03-16 11:59:09,2026-03-16 21:35:54,0.47,9.78,13,True,False,25368,False,,24.489059,39.648069,Synthetic
SYN-026585,2026-03-16 11:54:00,20260316,11,9,4,Sidewalk obstruction,7,19,Low,Resolved,2026-03-16 12:13:51,2026-03-17 06:24:28,0.92,18.51,28,True,False,25369,False,,24.434923,39.656977,Synthetic
SYN-026586,2026-03-16 12:01:00,20260316,12,9,2,Pothole,1,8,Critical,Resolved,2026-03-16 12:09:32,2026-03-17 13:28:07,0.4,25.45,40,True,False,25370,False,4.0,24.417389,39.639359,Synthetic
SYN-026587,2026-03-16 12:06:00,20260316,12,1,7,Vacant land waste,1,38,Medium,Resolved,2026-03-16 12:25:38,2026-03-18 23:13:30,0.91,59.13,96,True,False,25371,False,,24.469951,39.603907,Synthetic
SYN-026588,2026-03-16 12:31:00,20260316,12,1,3,Park cleanliness,4,13,Medium,Resolved,2026-03-16 12:58:57,2026-03-17 14:02:37,1.29,25.53,48,True,False,25372,False,,24.461921,39.594892,Synthetic
SYN-026589,2026-03-16 12:32:00,20260316,12,5,2,Drainage issue,5,7,Low,Resolved,2026-03-16 12:53:24,2026-03-20 22:06:24,0.99,105.57,85,False,False,25373,False,5.0,24.47783,39.53718,Synthetic
SYN-026590,2026-03-16 12:41:00,20260316,12,1,6,Safety hazard,7,31,Medium,Resolved,2026-03-16 13:02:36,2026-03-17 04:51:38,1.0,16.18,24,True,False,25374,False,4.0,24.471308,39.612618,Synthetic
SYN-026591,2026-03-16 12:46:00,20260316,12,9,5,Facility damage,2,25,Low,Resolved,2026-03-16 12:54:01,2026-03-19 03:59:10,0.37,63.22,85,True,False,25375,False,5.0,24.439541,39.644986,Synthetic
SYN-026592,2026-03-16 12:53:00,20260316,12,10,2,Pothole,2,8,Low,Resolved,2026-03-16 13:02:31,2026-03-18 12:30:52,0.44,47.63,85,True,True,20803,False,5.0,24.50157,39.584811,Synthetic
SYN-026593,2026-03-16 13:22:00,20260316,13,1,7,Abandoned equipment,3,37,Medium,Resolved,2026-03-16 13:44:57,2026-03-18 12:44:40,1.06,47.38,96,True,False,25376,True,4.0,24.472329,39.612193,Synthetic
SYN-026594,2026-03-16 13:35:00,20260316,13,10,1,Waste accumulation,4,1,Medium,Resolved,2026-03-16 13:43:43,2026-03-17 02:19:40,0.4,12.74,24,True,False,25377,False,,24.493443,39.574887,Synthetic
SYN-026595,2026-03-16 13:43:00,20260316,13,10,7,Vacant land waste,1,38,Medium,Resolved,2026-03-16 13:59:12,2026-03-19 03:43:58,0.75,62.02,96,True,False,25378,False,3.0,24.478314,39.585773,Synthetic
SYN-026596,2026-03-16 13:57:00,20260316,13,10,5,Facility damage,7,25,Low,Resolved,2026-03-16 14:12:13,2026-03-20 22:44:39,0.71,104.79,85,False,False,25379,False,4.0,24.486316,39.576958,Synthetic
SYN-026597,2026-03-16 14:03:00,20260316,14,11,3,Tree maintenance,1,13,High,Resolved,2026-03-16 14:07:26,2026-03-17 14:14:53,0.21,24.2,35,True,False,25380,False,,24.506418,39.600568,Synthetic
SYN-026598,2026-03-16 14:21:00,20260316,14,5,5,Unsafe structure,4,26,Medium,Resolved,2026-03-16 14:49:08,2026-03-18 13:01:00,1.3,46.67,72,True,False,25381,False,,24.45878,39.562698,Synthetic
SYN-026599,2026-03-16 14:36:00,20260316,14,1,1,Street cleanliness,3,2,Medium,Resolved,2026-03-16 15:04:16,2026-03-17 09:04:17,1.31,18.47,24,True,False,25382,False,,24.470152,39.616617,Synthetic
SYN-026600,2026-03-16 14:40:00,20260316,14,3,2,Drainage issue,1,8,High,Resolved,2026-03-16 14:44:08,2026-03-17 19:57:57,0.19,29.3,52,True,False,25383,False,,24.452782,39.648466,Synthetic
SYN-026601,2026-03-16 14:45:00,20260316,14,8,1,Waste accumulation,1,1,Medium,Resolved,2026-03-16 14:59:30,2026-03-17 08:04:32,0.67,17.33,24,True,False,25384,False,4.0,24.46641,39.650376,Synthetic
SYN-026602,2026-03-16 14:51:00,20260316,14,3,4,Sidewalk obstruction,3,20,Low,Resolved,2026-03-16 15:02:09,2026-03-17 11:01:03,0.52,20.17,28,True,False,25385,False,5.0,24.455926,39.673743,Synthetic
SYN-026603,2026-03-16 14:51:00,20260316,14,1,3,Damaged landscaping,4,13,Medium,Resolved,2026-03-16 15:13:49,2026-03-18 03:21:06,1.06,36.5,48,True,False,25386,False,5.0,24.464486,39.599983,Synthetic
SYN-026604,2026-03-16 14:52:00,20260316,14,2,7,Construction debris,7,37,Medium,Resolved,2026-03-16 15:06:57,2026-03-19 18:03:17,0.69,75.19,96,True,False,25387,False,,24.459193,39.619931,Synthetic
SYN-026605,2026-03-16 14:56:00,20260316,14,7,7,Vacant land waste,1,38,Low,Resolved,2026-03-16 15:01:07,2026-03-20 02:43:28,0.24,83.79,113,True,False,25388,False,,24.47869,39.648943,Synthetic
SYN-026606,2026-03-16 15:07:00,20260316,15,4,1,Waste accumulation,1,4,Medium,Resolved,2026-03-16 15:30:00,2026-03-17 04:14:04,1.07,13.12,24,True,False,25389,False,4.0,24.427795,39.559001,Synthetic
SYN-026607,2026-03-16 15:15:00,20260316,15,4,7,Construction debris,1,39,Medium,Resolved,2026-03-16 15:18:45,2026-03-18 18:08:39,0.17,50.89,96,True,False,25390,False,,24.424674,39.523819,Synthetic
SYN-026608,2026-03-16 15:17:00,20260316,15,12,3,Park cleanliness,7,15,Medium,Resolved,2026-03-16 15:36:06,2026-03-18 06:48:59,0.88,39.53,48,True,False,25391,False,4.0,24.417721,39.569204,Synthetic
SYN-026609,2026-03-16 15:18:00,20260316,15,4,7,Abandoned equipment,3,39,Low,Resolved,2026-03-16 15:32:08,2026-03-18 18:27:50,0.65,51.16,113,True,False,25392,False,,24.418229,39.56877,Synthetic
SYN-026610,2026-03-16 15:20:00,20260316,15,4,1,Waste accumulation,1,3,Low,Resolved,2026-03-16 15:38:49,2026-03-17 14:13:24,0.87,22.89,28,True,False,25393,False,,24.414831,39.553024,Synthetic
SYN-026611,2026-03-16 15:26:00,20260316,15,6,7,Abandoned equipment,7,39,High,Resolved,2026-03-16 15:47:55,2026-03-18 02:53:45,1.02,35.46,69,True,False,25394,False,,24.499014,39.617271,Synthetic
SYN-026612,2026-03-16 15:35:00,20260316,15,1,6,Safety hazard,7,33,Medium,Resolved,2026-03-16 16:23:35,2026-03-17 08:35:29,2.25,17.01,24,True,False,25395,False,4.0,24.464841,39.612227,Synthetic
SYN-026613,2026-03-16 15:41:00,20260316,15,1,3,Tree maintenance,3,15,Medium,Resolved,2026-03-16 15:58:23,2026-03-18 03:26:25,0.81,35.76,48,True,False,25396,False,,24.461367,39.614872,Synthetic
SYN-026614,2026-03-16 15:47:00,20260316,15,9,2,Pothole,1,9,Low,Resolved,2026-03-16 16:02:59,2026-03-20 18:57:05,0.74,99.17,85,False,False,25397,False,3.0,24.434772,39.638729,Synthetic
SYN-026615,2026-03-16 15:58:00,20260316,15,7,4,Sidewalk obstruction,3,21,Medium,Resolved,2026-03-16 16:13:13,2026-03-18 01:59:07,0.71,34.02,24,False,False,25398,False,3.0,24.50449,39.632998,Synthetic
SYN-026616,2026-03-16 15:58:00,20260316,15,8,4,Sidewalk obstruction,1,21,High,Resolved,2026-03-16 16:15:36,2026-03-17 00:42:26,0.82,8.74,17,True,False,25399,False,,24.478343,39.643386,Synthetic
SYN-026617,2026-03-16 16:06:00,20260316,16,4,4,Signage issue,1,22,Low,Resolved,2026-03-16 16:26:15,2026-03-17 22:13:42,0.94,30.13,28,False,False,25400,False,4.0,24.420504,39.550496,Synthetic
SYN-026618,2026-03-16 16:06:00,20260316,16,1,1,Waste accumulation,2,3,Medium,Resolved,2026-03-16 16:16:57,2026-03-17 23:21:58,0.51,31.27,24,False,False,25401,False,1.0,24.463939,39.610301,Synthetic
SYN-026619,2026-03-16 16:14:00,20260316,16,4,1,Overflowing container,5,3,Medium,Resolved,2026-03-16 16:27:28,2026-03-17 08:58:06,0.62,16.74,24,True,False,25402,False,4.0,24.433419,39.544346,Synthetic
SYN-026620,2026-03-16 16:18:00,20260316,16,11,2,Drainage issue,3,10,Medium,Resolved,2026-03-16 16:31:44,2026-03-19 06:54:35,0.64,62.61,72,True,False,25403,False,4.0,24.513599,39.591609,Synthetic
SYN-026621,2026-03-16 16:20:00,20260316,16,11,3,Damaged landscaping,1,15,Medium,Resolved,2026-03-16 16:42:58,2026-03-18 06:09:06,1.06,37.82,48,True,False,25404,False,,24.518154,39.593992,Synthetic
SYN-026622,2026-03-16 16:24:00,20260316,16,6,3,Irrigation leak,2,16,Medium,Resolved,2026-03-16 17:06:48,2026-03-18 10:16:16,1.98,41.87,48,True,False,25405,False,,24.498047,39.622701,Synthetic
SYN-026623,2026-03-16 16:28:00,20260316,16,7,6,Streetlight outage,6,34,High,Resolved,2026-03-16 16:56:11,2026-03-17 04:50:59,1.3,12.38,17,True,False,25406,False,,24.480507,39.642292,Synthetic
SYN-026624,2026-03-16 17:01:00,20260316,17,9,1,Missed collection,4,3,Medium,Resolved,2026-03-16 17:16:41,2026-03-17 10:12:34,0.73,17.19,24,True,False,25407,False,4.0,24.448013,39.6463,Synthetic
SYN-026625,2026-03-16 17:03:00,20260316,17,1,1,Waste accumulation,1,3,Medium,Resolved,2026-03-16 18:38:04,2026-03-19 00:13:39,4.4,55.18,24,False,False,25408,False,5.0,24.476308,39.609399,Synthetic
